Tanggal & Waktu,ID Struk,Tipe Penjualan,Nama Pelanggan,Nama Produk,Kategori,Jumlah Produk,Harga Produk,Metode Pembayaran
17-06-2024 20:45:10,L6K7CLZYL4JGZ,takeaway,L6K7CLZYL4JGZ,Sweet Toast Bomb Greentea,Dessert,1,"17,000",non-tunai
17-06-2024 20:42:06,L6K7CLZYL4JZK,onlineorder,L6K7CLZYL4JZK,Omurice Chicken Curry,KATSU,1,"45,000",non-tunai
17-06-2024 20:10:59,GD6YSZW4ZBRNK,dinein,lt1,Kampung Fried Rice - Pedas,Fried Rice & Noodle,2,"20,000",non-tunai
17-06-2024 20:10:59,GD6YSZW4ZBRNK,dinein,lt1,Kopi susu diagram - Creamy,Coffee,1,"20,000",non-tunai
17-06-2024 20:10:59,GD6YSZW4ZBRNK,dinein,lt1,Mango Yuogi,Signature drinks,1,"20,000",non-tunai
17-06-2024 20:05:32,P7WL2PJLPNMDQ,dinein,lt2,Block Latte Diagram,Coffee,1,"24,000",tunai
17-06-2024 20:03:54,VPGDCZDQZ74JM,dinein,lt2,Kopi susu diagram - Strong,Coffee,1,"20,000",tunai
17-06-2024 19:55:01,VPGDCZDQZ7NGW,onlineorder,VPGDCZDQZ7NGW,Kampung Fried Rice - Tidak Pedas,Fried Rice & Noodle,1,"20,000",non-tunai
17-06-2024 19:55:01,VPGDCZDQZ7NGW,onlineorder,VPGDCZDQZ7NGW,Honey ginger with lemongrass,Coffee,1,"22,000",non-tunai
17-06-2024 19:54:51,7B4RFJNMJZD9Z,onlineorder,7B4RFJNMJZD9Z,Kampung Fried Rice - Tidak Pedas,Fried Rice & Noodle,1,"20,000",non-tunai
17-06-2024 19:54:51,7B4RFJNMJZD9Z,onlineorder,7B4RFJNMJZD9Z,Kampung Fried Rice - Sedang,Fried Rice & Noodle,1,"20,000",non-tunai
17-06-2024 19:54:51,7B4RFJNMJZD9Z,onlineorder,7B4RFJNMJZD9Z,Kopi susu diagram - Creamy,Coffee,1,"20,000",non-tunai
17-06-2024 19:54:39,L6K7CLZYL4PW9,onlineorder,L6K7CLZYL4PW9,Kampung Fried Rice - Tidak Pedas,Fried Rice & Noodle,2,"20,000",non-tunai
17-06-2024 19:54:29,M8GQHGK6GNLRQ,onlineorder,M8GQHGK6GNLRQ,Kampung Fried Rice - Tidak Pedas,Fried Rice & Noodle,1,"20,000",non-tunai
17-06-2024 19:54:29,M8GQHGK6GNLRQ,onlineorder,M8GQHGK6GNLRQ,Kampung Fried Rice - Sedang,Fried Rice & Noodle,1,"20,000",non-tunai
17-06-2024 19:54:19,YBMWF8RL8JNML,onlineorder,YBMWF8RL8JNML,Matcha Latte - Ice,Non Coffee,1,"18,000",non-tunai
17-06-2024 19:54:19,YBMWF8RL8JNML,onlineorder,YBMWF8RL8JNML,Mozarella Stick,Light Meal,1,"25,000",non-tunai
17-06-2024 19:45:20,M8GQHGK6GNV9G,dinein,lt2,Jelly Spanish Latte,Coffee,1,"22,000",non-tunai
17-06-2024 19:38:11,6GBJ3WJ4WVNMQ,dinein,lt2,Caramel Machiato - Ice,Coffee,1,"22,000",non-tunai
17-06-2024 19:38:11,6GBJ3WJ4WVNMQ,dinein,lt2,Chicken Katsudon,KATSU,1,"35,000",non-tunai
17-06-2024 19:38:11,6GBJ3WJ4WVNMQ,dinein,lt2,Chocolate - Ice,Non Coffee,1,"18,000",non-tunai
17-06-2024 19:38:11,6GBJ3WJ4WVNMQ,dinein,lt2,Spagetti Pesto Smoked Beef,Spaghetti,1,"27,500",non-tunai
17-06-2024 19:38:11,6GBJ3WJ4WVNMQ,dinein,lt2,Sweet Toast Bomb Coklat,Dessert,1,"17,000",non-tunai
17-06-2024 19:28:33,L6K7CLZYL44BN,dinein,L6K7CLZYL44BN,Mineral Water,Non Coffee,1,"10,000",tunai
17-06-2024 19:27:52,RQ7Z27847YY6Z,dinein,lt2,Kampung Fried Rice - Tidak Pedas,Fried Rice & Noodle,1,"20,000",non-tunai
17-06-2024 19:27:52,RQ7Z27847YY6Z,dinein,lt2,Tofu Salt n Pepper,Light Meal,1,"20,000",non-tunai
17-06-2024 19:27:52,RQ7Z27847YY6Z,dinein,lt2,Mineral Water,Non Coffee,1,"10,000",non-tunai
17-06-2024 19:22:50,NL9GHR49RYLL6,dinein,lt2,Chicken Katsu Curry,Curry,1,"35,000",non-tunai
17-06-2024 19:22:50,NL9GHR49RYLL6,dinein,lt2,Mango Tea,Tea,1,"18,000",non-tunai
17-06-2024 19:16:56,RQ7Z27847Y8QW,dinein,Naida lt2,Coffee Latte - Ice,Coffee,1,"20,000",non-tunai
17-06-2024 19:16:56,RQ7Z27847Y8QW,dinein,Naida lt2,Block Latte Diagram,Coffee,1,"24,000",non-tunai
17-06-2024 19:14:01,RQ7Z27847Y8WD,dinein,lt2,Tofu Salt n Pepper,Light Meal,1,"20,000",tunai
17-06-2024 19:14:01,RQ7Z27847Y8WD,dinein,lt2,Mango Tea,Tea,1,"18,000",tunai
17-06-2024 19:12:28,9Y47FR6DRZ4JZ,dinein,bwh,Kampung Fried Rice - Sedang,Fried Rice & Noodle,1,"20,000",non-tunai
17-06-2024 19:12:28,9Y47FR6DRZ4JZ,dinein,bwh,Lemon Tea,Tea,1,"18,000",non-tunai
17-06-2024 18:53:10,BMV8HGQBGRVD6,dinein,lt 2,Tofu Salt n Pepper,Light Meal,1,"20,000",non-tunai
17-06-2024 18:53:10,BMV8HGQBGRVD6,dinein,lt 2,Mango Yuogi,Signature drinks,1,"20,000",non-tunai
17-06-2024 18:52:18,GD6YSZW4ZBKGQ,dinein,lt 2,Matcha Latte - Ice,Non Coffee,1,"18,000",non-tunai
17-06-2024 18:52:18,GD6YSZW4ZBKGQ,dinein,lt 2,Coffee Latte - Ice,Coffee,1,"20,000",non-tunai
17-06-2024 18:52:18,GD6YSZW4ZBKGQ,dinein,lt 2,Chicken Teriyaki,Teriyaki Rice,1,"27,500",non-tunai
17-06-2024 18:52:18,GD6YSZW4ZBKGQ,dinein,lt 2,Jelly Spanish Latte,Coffee,1,"22,000",non-tunai
17-06-2024 18:47:06,NL9GHR49RYKN8,takeaway,NL9GHR49RYKN8,Chocolate - Hot,Non Coffee,1,"18,000",tunai
17-06-2024 18:43:36,GD6YSZW4ZBZPJ,dinein,GD6YSZW4ZBZPJ,Mineral Water,Non Coffee,1,"10,000",tunai
17-06-2024 18:37:12,YBMWF8RL8J9YZ,dinein,lt1,Lamb Fried Rice - Pedas,Fried Rice & Noodle,1,"25,000",non-tunai
17-06-2024 18:37:12,YBMWF8RL8J9YZ,dinein,lt1,Lychee Yakult Spritz,Non Coffee,1,"20,000",non-tunai
17-06-2024 18:27:19,9Y47FR6DRWLRR,dinein,lt2,Coffee Latte - Ice,Coffee,1,"20,000",tunai
17-06-2024 18:27:19,9Y47FR6DRWLRR,dinein,lt2,Ribs Soup,Soup,1,"50,000",tunai
17-06-2024 18:27:19,9Y47FR6DRWLRR,dinein,lt2,Mineral Water,Non Coffee,1,"10,000",tunai
17-06-2024 18:07:03,JGDR3GR7GKWN7,dinein,lt2,Mango Yuogi,Signature drinks,1,"20,000",tunai
17-06-2024 18:07:03,JGDR3GR7GKWN7,dinein,lt2,French Fries,Light Meal,1,"17,000",tunai
17-06-2024 18:07:03,JGDR3GR7GKWN7,dinein,lt2,Chocolate - Hot,Non Coffee,1,"18,000",tunai
17-06-2024 18:01:58,RQ7Z27847ZP9M,onlineorder,RQ7Z27847ZP9M,Kampung Fried Rice - Sedang,Fried Rice & Noodle,1,"20,000",non-tunai
17-06-2024 18:01:58,RQ7Z27847ZP9M,onlineorder,RQ7Z27847ZP9M,Koyak coffee,Coffee,1,"18,000",non-tunai
17-06-2024 18:01:38,4QBY2PZKP4GYG,onlineorder,4QBY2PZKP4GYG,Fettuccine Carbonara,Spaghetti,1,"30,000",non-tunai
17-06-2024 18:01:38,4QBY2PZKP4GYG,onlineorder,4QBY2PZKP4GYG,Kampung Fried Rice - Sedang,Fried Rice & Noodle,1,"20,000",non-tunai
17-06-2024 18:01:38,4QBY2PZKP4GYG,onlineorder,4QBY2PZKP4GYG,Minuman kemasan 250ml - Matcha,Coffee,1,"22,000",non-tunai
17-06-2024 17:29:31,VPGDCZDQZR9RN,dinein,lt2,Choco Hazelnut,Non Coffee,1,"20,000",tunai
17-06-2024 17:29:31,VPGDCZDQZR9RN,dinein,lt2,Matcha Latte - Ice,Non Coffee,1,"18,000",tunai
17-06-2024 17:21:27,8846HKW9KJ7BR,dinein,soffa lt1,Oglio Olio - Oglio Olio Tuna,Spaghetti,1,"27,500",non-tunai
17-06-2024 17:21:27,8846HKW9KJ7BR,dinein,soffa lt1,Tea - Hot,Tea,1,"10,000",non-tunai
17-06-2024 17:14:03,WP9KCMKLM6YNZ,onlineorder,WP9KCMKLM6YNZ,Chicken Black pepper,Teriyaki Rice,1,"27,500",non-tunai
17-06-2024 17:13:50,RQ7Z27847ZY7Z,onlineorder,RQ7Z27847ZY7Z,Lamb Fried Rice - Pedas,Fried Rice & Noodle,1,"25,000",non-tunai
17-06-2024 17:04:20,D84KHVY4VJY7G,dinein,bwh,Fettuccine Carbonara,Spaghetti,1,"30,000",non-tunai
17-06-2024 17:04:20,D84KHVY4VJY7G,dinein,bwh,French Fries,Light Meal,1,"17,000",non-tunai
17-06-2024 17:04:20,D84KHVY4VJY7G,dinein,bwh,Tea - Ice,Tea,1,"10,000",non-tunai
17-06-2024 17:03:00,6GBJ3WJ4WBJV7,dinein,lt4,Koyak coffee,Coffee,1,"18,000",non-tunai
17-06-2024 17:03:00,6GBJ3WJ4WBJV7,dinein,lt4,French Fries,Light Meal,1,"17,000",non-tunai
17-06-2024 17:03:00,6GBJ3WJ4WBJV7,dinein,lt4,Bubble blue,Mocktail,1,"22,000",non-tunai
17-06-2024 16:18:17,P7WL2PJLPJ9M7,takeaway,P7WL2PJLPJ9M7,Kopi susu diagram - Creamy,Coffee,1,"20,000",tunai
17-06-2024 16:03:41,M8GQHGK6GK6PP,dinein,lt2,Americano,Coffee,1,"18,000",non-tunai
17-06-2024 16:03:41,M8GQHGK6GK6PP,dinein,lt2,Tofu Salt n Pepper,Light Meal,1,"20,000",non-tunai
17-06-2024 15:41:30,9Y47FR6DR6987,dinein,lt3,Cireng Diagram,Light Meal,1,"19,000",tunai
17-06-2024 15:40:11,P7WL2PJLPJYWN,dinein,lt3,Hazelnut Machiato - Ice,Coffee,1,"22,000",non-tunai
17-06-2024 15:21:17,VPGDCZDQZD9W6,dinein,lt2,Manual brew,Coffee,1,"20,000",non-tunai
16-06-2024 23:18:01,9Y47FR6DGL6VK,onlineorder,9Y47FR6DGL6VK,Calamari,Light Meal,1,"27,500",non-tunai
16-06-2024 23:18:01,9Y47FR6DGL6VK,onlineorder,9Y47FR6DGL6VK,Fish n chips,Light Meal,1,"30,000",non-tunai
16-06-2024 23:18:01,9Y47FR6DGL6VK,onlineorder,9Y47FR6DGL6VK,Chicken Karaage Salad,Salad,1,"27,000",non-tunai
16-06-2024 23:18:01,9Y47FR6DGL6VK,onlineorder,9Y47FR6DGL6VK,Bloody cherry,Non Coffee,1,"20,000",non-tunai
16-06-2024 22:50:53,4QBY2PZK7BD6N,onlineorder,4QBY2PZK7BD6N,Chicken Katsu Curry,Curry,1,"35,000",non-tunai
16-06-2024 22:50:53,4QBY2PZK7BD6N,onlineorder,4QBY2PZK7BD6N,Fettuccine Carbonara,Spaghetti,1,"30,000",non-tunai
16-06-2024 22:50:44,9Y47FR6DGLQYQ,onlineorder,9Y47FR6DGLQYQ,Kopi susu diagram - Creamy,Coffee,1,"20,000",non-tunai
16-06-2024 22:50:44,9Y47FR6DGLQYQ,onlineorder,9Y47FR6DGLQYQ,Kampung Fried Rice - Sedang,Fried Rice & Noodle,1,"20,000",non-tunai
16-06-2024 22:50:35,BMV8HGQBJDVZW,onlineorder,BMV8HGQBJDVZW,Fettuccine Carbonara,Spaghetti,1,"30,000",non-tunai
16-06-2024 22:50:35,BMV8HGQBJDVZW,onlineorder,BMV8HGQBJDVZW,Calamari,Light Meal,1,"27,500",non-tunai
16-06-2024 22:50:35,BMV8HGQBJDVZW,onlineorder,BMV8HGQBJDVZW,Matcha Latte - Ice,Non Coffee,1,"18,000",non-tunai
16-06-2024 22:50:25,9Y47FR6DGLQMQ,onlineorder,9Y47FR6DGLQMQ,Kopi susu diagram - Creamy,Coffee,2,"20,000",non-tunai
16-06-2024 22:22:07,VPGDCZDQKWWM9,takeaway,VPGDCZDQKWWM9,Orange Dynamic,Non Coffee,1,"20,000",tunai
16-06-2024 22:19:17,ZVLYFRMBNQBBD,dinein,ZVLYFRMBNQBBD,Mineral Water,Non Coffee,1,"10,000",tunai
16-06-2024 21:51:24,7B4RFJNMBGRRW,dinein,lt2,Lychee Tea,Tea,1,"20,000",tunai
16-06-2024 21:51:24,7B4RFJNMBGRRW,dinein,lt2,Cappuccino,Coffee,1,"20,000",tunai
16-06-2024 21:48:04,P7WL2PJLWZMKB,dinein,KELUARGA BAWAH,Honey ginger with lemongrass,Coffee,1,"22,000",non-tunai
16-06-2024 21:48:04,P7WL2PJLWZMKB,dinein,KELUARGA BAWAH,Mango Yuogi,Signature drinks,2,"20,000",non-tunai
16-06-2024 21:48:04,P7WL2PJLWZMKB,dinein,KELUARGA BAWAH,Jelly Spanish Latte,Coffee,1,"22,000",non-tunai
16-06-2024 21:48:04,P7WL2PJLWZMKB,dinein,KELUARGA BAWAH,Mie Manajemen Resiko,MEE TIME,1,"18,000",non-tunai
16-06-2024 21:48:04,P7WL2PJLWZMKB,dinein,KELUARGA BAWAH,Calamari,Light Meal,1,"27,500",non-tunai
16-06-2024 21:48:04,P7WL2PJLWZMKB,dinein,KELUARGA BAWAH,Spicy Chicken Wings,Light Meal,1,"27,500",non-tunai
16-06-2024 21:48:04,P7WL2PJLWZMKB,dinein,KELUARGA BAWAH,Coffee Latte - Ice,Coffee,2,"20,000",non-tunai
16-06-2024 21:48:04,P7WL2PJLWZMKB,dinein,KELUARGA BAWAH,Chocolate - Ice,Non Coffee,1,"18,000",non-tunai
16-06-2024 21:48:04,P7WL2PJLWZMKB,dinein,KELUARGA BAWAH,Mozarella Stick,Light Meal,1,"25,000",non-tunai
16-06-2024 21:48:04,P7WL2PJLWZMKB,dinein,KELUARGA BAWAH,Mie Tek-Tek - Rebus,Fried Rice & Noodle,1,"22,000",non-tunai
16-06-2024 21:48:04,P7WL2PJLWZMKB,dinein,KELUARGA BAWAH,Block Latte Diagram,Coffee,1,"24,000",non-tunai
16-06-2024 21:48:04,P7WL2PJLWZMKB,dinein,KELUARGA BAWAH,Mineral Water,Non Coffee,5,"10,000",non-tunai
16-06-2024 21:48:04,P7WL2PJLWZMKB,dinein,KELUARGA BAWAH,Tea - Hot,Tea,1,"10,000",non-tunai
16-06-2024 21:48:04,P7WL2PJLWZMKB,dinein,KELUARGA BAWAH,Mie Manajemen Resiko,MEE TIME,1,"18,000",non-tunai
16-06-2024 21:35:28,YBMWF8RL9VZK8,dinein,Lantai 2 ,Coffee Latte - Ice,Coffee,1,"20,000",non-tunai
16-06-2024 21:35:28,YBMWF8RL9VZK8,dinein,Lantai 2 ,Koyak coffee,Coffee,1,"18,000",non-tunai
16-06-2024 21:11:46,BMV8HGQBJ46MM,dinein,Lt 1,Kopi susu diagram - Strong,Coffee,1,"20,000",non-tunai
16-06-2024 21:11:46,BMV8HGQBJ46MM,dinein,Lt 1,Jelly Spanish Latte,Coffee,1,"22,000",non-tunai
16-06-2024 20:38:39,6GBJ3WJ46RPQ9,dinein,lt1,Dory Sambal Dabu,Teriyaki Rice,1,"30,000",tunai
16-06-2024 20:38:39,6GBJ3WJ46RPQ9,dinein,lt1,Tea - Ice,Tea,1,"10,000",tunai
16-06-2024 20:32:04,9Y47FR6DGKRVL,dinein,lt2,Tofu Salt n Pepper,Light Meal,1,"20,000",tunai
16-06-2024 20:32:04,9Y47FR6DGKRVL,dinein,lt2,Matcha Latte - Ice,Non Coffee,1,"18,000",tunai
16-06-2024 20:25:22,GD6YSZW4D9DRQ,dinein,lt2,Choco Diagram,Signature drinks,1,"20,000",tunai
16-06-2024 20:25:22,GD6YSZW4D9DRQ,dinein,lt2,Mango Yuogi,Signature drinks,1,"20,000",tunai
16-06-2024 20:20:11,M8GQHGK67477Q,dinein,M8GQHGK67477Q,Dory Sambal Dabu,Teriyaki Rice,1,"30,000",non-tunai
16-06-2024 20:04:30,WP9KCMKLZLL4R,dinein,lt 2,Kampung Fried Rice - Tidak Pedas,Fried Rice & Noodle,1,"20,000",tunai
16-06-2024 19:56:43,VPGDCZDQKQLVG,dinein,lt2,Jelly Spanish Latte,Coffee,1,"22,000",non-tunai
16-06-2024 19:56:43,VPGDCZDQKQLVG,dinein,lt2,Apple cinamon French Toast,Light Meal,1,"27,500",non-tunai
16-06-2024 19:54:55,6GBJ3WJ464GLM,dinein,lt 2,Caramel Machiato - Ice,Coffee,1,"22,000",tunai
16-06-2024 19:54:55,6GBJ3WJ464GLM,dinein,lt 2,Gelato 1 scoop - Peppermint Choco Swirl,GELATO,1,"20,000",tunai
16-06-2024 19:52:42,M8GQHGK676Z6V,dinein,bawah,Mie Statistika Bisnis,MEE TIME,1,"20,000",non-tunai
16-06-2024 19:52:42,M8GQHGK676Z6V,dinein,bawah,Mozarella Stick,Light Meal,1,"25,000",non-tunai
16-06-2024 19:50:17,BMV8HGQBJBLPQ,dinein,lt 2,Kopi susu diagram - Creamy,Coffee,1,"20,000",non-tunai
16-06-2024 19:50:17,BMV8HGQBJBLPQ,dinein,lt 2,Kampung Fried Rice - Sedang,Fried Rice & Noodle,1,"20,000",non-tunai
16-06-2024 19:48:57,GD6YSZW4D4QW8,dinein,bawah,Mie Statistika Bisnis,MEE TIME,1,"20,000",non-tunai
16-06-2024 19:41:36,JGDR3GR7Z7BJD,dinein,lt2,Coffee Cube Diagram,Coffee,1,"24,000",non-tunai
16-06-2024 19:41:36,JGDR3GR7Z7BJD,dinein,lt2,Red velvet,Non Coffee,1,"18,000",non-tunai
16-06-2024 19:38:24,RQ7Z2784W4JBG,dinein,RQ7Z2784W4JBG,Mineral Water,Non Coffee,1,"10,000",tunai
16-06-2024 19:37:19,VPGDCZDQKQ4JN,dinein,lt1,Sweet Toast Bomb Greentea,Dessert,1,"17,000",non-tunai
16-06-2024 19:34:43,4QBY2PZK7K9DJ,dinein,lt2,Koyak coffee,Coffee,1,"18,000",non-tunai
16-06-2024 19:34:43,4QBY2PZK7K9DJ,dinein,lt2,Cireng Diagram,Light Meal,1,"19,000",non-tunai
16-06-2024 19:25:26,L6K7CLZYNY89W,dinein,L6K7CLZYNY89W,Beef Teriyaki,Teriyaki Rice,1,"35,000",non-tunai
16-06-2024 19:25:26,L6K7CLZYNY89W,dinein,L6K7CLZYNY89W,Sparkling Lychee,Non Coffee,1,"22,000",non-tunai
16-06-2024 19:25:26,L6K7CLZYNY89W,dinein,L6K7CLZYNY89W,Gelato 1 scoop - Peppermint Choco Swirl,GELATO,1,"20,000",non-tunai
16-06-2024 19:23:40,GD6YSZW4D4VJ9,dinein,GD6YSZW4D4VJ9,Tenderloin Steak - French Fries - Mushroom - Medium,Steak,1,"65,000",non-tunai
16-06-2024 19:23:40,GD6YSZW4D4VJ9,dinein,GD6YSZW4D4VJ9,Oglio Olio - Oglio Olio Beef,Spaghetti,1,"25,000",non-tunai
16-06-2024 19:23:40,GD6YSZW4D4VJ9,dinein,GD6YSZW4D4VJ9,Magic Coffee,Coffee,1,"20,000",non-tunai
16-06-2024 19:23:40,GD6YSZW4D4VJ9,dinein,GD6YSZW4D4VJ9,Mango Yuogi,Signature drinks,1,"20,000",non-tunai
16-06-2024 19:20:17,7B4RFJNMBMPBD,dinein,bawah,Dory Sambal Dabu,Teriyaki Rice,1,"30,000",tunai
16-06-2024 19:20:17,7B4RFJNMBMPBD,dinein,bawah,Kopi susu diagram - Creamy,Coffee,1,"20,000",tunai
16-06-2024 19:15:14,QDLVSLGQ4QZM7,dinein,lt2,Vietnam drip,Coffee,1,"20,000",non-tunai
16-06-2024 19:15:14,QDLVSLGQ4QZM7,dinein,lt2,Mineral Water,Non Coffee,1,"10,000",non-tunai
16-06-2024 19:12:36,9Y47FR6DGDBDV,dinein,bawah,Rice Chicken Katsu Mentai,Curry,1,"28,000",non-tunai
16-06-2024 19:12:36,9Y47FR6DGDBDV,dinein,bawah,Mineral Water,Non Coffee,1,"10,000",non-tunai
16-06-2024 18:57:21,VPGDCZDQKQR97,dinein,lt1,Salted caramel coffee,Coffee,1,"24,000",non-tunai
16-06-2024 18:57:21,VPGDCZDQKQR97,dinein,lt1,Shot espresso,Additional,1,"8,000",non-tunai
16-06-2024 18:54:14,VPGDCZDQKQRZD,dinein,lt1,Fish n chips,Light Meal,1,"30,000",tunai
16-06-2024 18:54:14,VPGDCZDQKQRZD,dinein,lt1,Mineral Water,Non Coffee,1,"10,000",tunai
16-06-2024 18:44:37,M8GQHGK676YDV,dinein,M8GQHGK676YDV,Sweet Toast Bomb Coklat,Dessert,1,"17,000",non-tunai
16-06-2024 18:44:37,M8GQHGK676YDV,dinein,M8GQHGK676YDV,Curry Mee,MEE TIME,1,"25,000",non-tunai
16-06-2024 18:42:19,NL9GHR49N9M47,dinein,Lt 2. temen galang,Magic Coffee,Coffee,1,"20,000",tunai
16-06-2024 18:36:41,VPGDCZDQKQGVL,dinein,Lt 2. Temen Galang,Kopi susu diagram - Strong,Coffee,1,"20,000",tunai
16-06-2024 18:36:41,VPGDCZDQKQGVL,dinein,Lt 2. Temen Galang,Tofu Salt n Pepper,Light Meal,1,"20,000",tunai
16-06-2024 18:33:39,P7WL2PJLWLV9D,dinein,Keluarga ,Beef Katsu Curry,Curry,1,"45,000",non-tunai
16-06-2024 18:33:39,P7WL2PJLWLV9D,dinein,Keluarga ,Chicken Teriyaki,Teriyaki Rice,1,"27,500",non-tunai
16-06-2024 18:33:39,P7WL2PJLWLV9D,dinein,Keluarga ,Ebi Furai Curry,Curry,1,"35,000",non-tunai
16-06-2024 18:33:39,P7WL2PJLWLV9D,dinein,Keluarga ,Paket Chicken Black pepper + lychee Yakut,MENU PAKET,1,"45,000",non-tunai
16-06-2024 18:33:39,P7WL2PJLWLV9D,dinein,Keluarga ,Tea - Ice,Tea,2,"10,000",non-tunai
16-06-2024 18:33:39,P7WL2PJLWLV9D,dinein,Keluarga ,Gelato 1 scoop - Integrity Berry & cheese,GELATO,1,"20,000",non-tunai
16-06-2024 18:33:39,P7WL2PJLWLV9D,dinein,Keluarga ,Gelato 1 scoop - Sticky Mango Dream,GELATO,1,"20,000",non-tunai
16-06-2024 18:32:55,YBMWF8RL9L4V6,onlineorder,YBMWF8RL9L4V6,Tofu Salt n Pepper,Light Meal,1,"20,000",non-tunai
16-06-2024 18:32:55,YBMWF8RL9L4V6,onlineorder,YBMWF8RL9L4V6,Kampung Fried Rice - Sedang,Fried Rice & Noodle,1,"20,000",non-tunai
16-06-2024 18:32:55,YBMWF8RL9L4V6,onlineorder,YBMWF8RL9L4V6,Ribs Soup,Soup,1,"50,000",non-tunai
16-06-2024 18:32:39,JGDR3GR7Z7J77,onlineorder,JGDR3GR7Z7J77,Kampung Fried Rice - Sedang,Fried Rice & Noodle,1,"20,000",non-tunai
16-06-2024 18:32:39,JGDR3GR7Z7J77,onlineorder,JGDR3GR7Z7J77,Honey ginger with lemongrass,Coffee,1,"22,000",non-tunai
16-06-2024 18:32:18,VPGDCZDQKQMLP,onlineorder,VPGDCZDQKQMLP,Matcha Latte - Ice,Non Coffee,1,"18,000",non-tunai
16-06-2024 18:32:18,VPGDCZDQKQMLP,onlineorder,VPGDCZDQKQMLP,Chicken Katsudon,KATSU,1,"35,000",non-tunai
16-06-2024 18:32:18,VPGDCZDQKQMLP,onlineorder,VPGDCZDQKQMLP,Chicken Katsu Curry,Curry,1,"35,000",non-tunai
16-06-2024 18:32:05,M8GQHGK676RM8,onlineorder,M8GQHGK676RM8,Banana Cinnamon French Toast,Light Meal,1,"25,000",non-tunai
16-06-2024 18:16:44,6GBJ3WJ464WNZ,dinein,Lt  2,Coffee Latte - Ice,Coffee,1,"20,000",non-tunai
16-06-2024 18:16:44,6GBJ3WJ464WNZ,dinein,Lt  2,Mineral Water,Non Coffee,1,"10,000",non-tunai
16-06-2024 18:16:44,6GBJ3WJ464WNZ,dinein,Lt  2,Banana choco chiz,Light Meal,1,"27,500",non-tunai
16-06-2024 17:50:57,P7WL2PJLWGLB7,dinein,lt 1,Toast Chicken Mentai,Light Meal,1,"25,000",non-tunai
16-06-2024 17:50:57,P7WL2PJLWGLB7,dinein,lt 1,Tea - Hot,Tea,1,"10,000",non-tunai
16-06-2024 17:50:57,P7WL2PJLWGLB7,dinein,lt 1,Creamy cherry,Non Coffee,1,"20,000",non-tunai
16-06-2024 17:48:51,QDLVSLGQ4RQG4,dinein,Lt 1,Mango Yuogi,Signature drinks,1,"20,000",tunai
16-06-2024 17:43:51,D84KHVY4988B8,dinein,lt 2,Kampung Fried Rice - Pedas,Fried Rice & Noodle,2,"20,000",non-tunai
16-06-2024 17:43:51,D84KHVY4988B8,dinein,lt 2,Tea - Ice,Tea,2,"10,000",non-tunai
16-06-2024 17:43:51,D84KHVY4988B8,dinein,lt 2,Tofu Salt n Pepper,Light Meal,1,"20,000",non-tunai
16-06-2024 17:03:49,6GBJ3WJ46GMNV,dinein,Lt 2,Beef Mushroom,Teriyaki Rice,1,"35,000",non-tunai
16-06-2024 17:03:49,6GBJ3WJ46GMNV,dinein,Lt 2,Chicken Katsu Curry,Curry,1,"35,000",non-tunai
16-06-2024 17:03:49,6GBJ3WJ46GMNV,dinein,Lt 2,Kampung Fried Rice - Pedas,Fried Rice & Noodle,1,"20,000",non-tunai
16-06-2024 17:03:49,6GBJ3WJ46GMNV,dinein,Lt 2,Tea - Ice,Tea,3,"10,000",non-tunai
16-06-2024 16:48:35,7B4RFJNMB8ZKW,dinein,7B4RFJNMB8ZKW,Mochachino - Ice,Coffee,1,"20,000",tunai
16-06-2024 16:01:35,RQ7Z2784WM7NL,dinein,Lt 2,Hazelnut Machiato - Ice,Coffee,1,"22,000",non-tunai
16-06-2024 15:33:53,ZVLYFRMBNJBRD,onlineorder,ZVLYFRMBNJBRD,Kampung Fried Rice - Pedas,Fried Rice & Noodle,2,"20,000",non-tunai
16-06-2024 15:33:53,ZVLYFRMBNJBRD,onlineorder,ZVLYFRMBNJBRD,Fettuccine Carbonara,Spaghetti,1,"30,000",non-tunai
16-06-2024 15:33:45,GD6YSZW4DQ4ZK,onlineorder,GD6YSZW4DQ4ZK,Kampung Fried Rice - Pedas,Fried Rice & Noodle,1,"20,000",non-tunai
16-06-2024 15:33:45,GD6YSZW4DQ4ZK,onlineorder,GD6YSZW4DQ4ZK,Kopi susu diagram - Creamy,Coffee,1,"20,000",non-tunai
16-06-2024 15:27:04,KLQ6HDGRJQQ46,dinein,lt1,Gelato 1 scoop - Sticky Mango Dream,GELATO,1,"20,000",non-tunai
16-06-2024 15:24:21,ZVLYFRMBNJJVG,dinein,lt1,Kampung Fried Rice - Pedas,Fried Rice & Noodle,1,"20,000",non-tunai
16-06-2024 15:24:21,ZVLYFRMBNJJVG,dinein,lt1,Mango Tea,Tea,1,"18,000",non-tunai
16-06-2024 14:47:31,M8GQHGK67ZV8P,onlineorder,M8GQHGK67ZV8P,Kampung Fried Rice - Pedas,Fried Rice & Noodle,1,"20,000",non-tunai
16-06-2024 14:47:31,M8GQHGK67ZV8P,onlineorder,M8GQHGK67ZV8P,Tofu Salt n Pepper,Light Meal,1,"20,000",non-tunai
16-06-2024 14:39:28,JGDR3GR7ZW8WD,dinein,lt2,Lychee Tea,Tea,1,"20,000",non-tunai
